Reaction_No,Reactant_1_Name,Reactant_1_Short_Hand,Reactant_1_eq,Reactant_1_mmol,Reactant_2_Name,Reactant_2_eq,Catalyst_1_Short_Hand,Catalyst_1_eq,Ligand_Short_Hand,Ligand_eq,Reagent_1_Short_Hand,Reagent_1_eq,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,Product_Yield_Mass_Ion_Count,exclusion_reason,reactant1_code,reactant2_code
562,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",Et3N,2.5,THF,21.57,25996.54,outside_monodentate_ligand_scope,,
563,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",Et3N,2.5,THF,9.14,16434.83,outside_monodentate_ligand_scope,,
564,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,Et3N,2.5,THF,10.53,24795.72,outside_monodentate_ligand_scope,,
572,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",None,2.5,THF,63.98,169231.21,outside_monodentate_ligand_scope,,
574,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",None,2.5,THF,20.45,26981.28,outside_monodentate_ligand_scope,,
575,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",None,2.5,THF,8.36,13235.87,outside_monodentate_ligand_scope,,
576,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,None,2.5,THF,14.34,40422.98,outside_monodentate_ligand_scope,,
584,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaOH,2.5,DMF,37.66,107179.37,outside_monodentate_ligand_scope,,
586,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaOH,2.5,DMF,13.84,25902.5,outside_monodentate_ligand_scope,,
587,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaOH,2.5,DMF,9.74,15819.52,outside_monodentate_ligand_scope,,
588,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,NaOH,2.5,DMF,10.42,27217.96,outside_monodentate_ligand_scope,,
596,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaHCO3,2.5,DMF,14.78,22730.72,outside_monodentate_ligand_scope,,
598,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaHCO3,2.5,DMF,17.45,32296.81,outside_monodentate_ligand_scope,,
599,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaHCO3,2.5,DMF,1.48,2589.84,outside_monodentate_ligand_scope,,
600,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,NaHCO3,2.5,DMF,7.87,17062.19,outside_monodentate_ligand_scope,,
608,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",CsF,2.5,DMF,28.71,76078.5,outside_monodentate_ligand_scope,,
610,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",CsF,2.5,DMF,14.38,17380.98,outside_monodentate_ligand_scope,,
611,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",CsF,2.5,DMF,1.88,3587.85,outside_monodentate_ligand_scope,,
612,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,CsF,2.5,DMF,16.0,48996.02,outside_monodentate_ligand_scope,,
620,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",K3PO4,2.5,DMF,23.11,55791.62,outside_monodentate_ligand_scope,,
622,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",K3PO4,2.5,DMF,12.76,11648.6,outside_monodentate_ligand_scope,,
623,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",K3PO4,2.5,DMF,1.38,2268.87,outside_monodentate_ligand_scope,,
624,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,K3PO4,2.5,DMF,7.45,13794.43,outside_monodentate_ligand_scope,,
632,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",KOH,2.5,DMF,40.32,94930.97,outside_monodentate_ligand_scope,,
634,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",KOH,2.5,DMF,15.74,20104.52,outside_monodentate_ligand_scope,,
635,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",KOH,2.5,DMF,14.1,20337.06,outside_monodentate_ligand_scope,,
636,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,KOH,2.5,DMF,21.52,68444.53,outside_monodentate_ligand_scope,,
644,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",LiOtBu,2.5,DMF,39.14,98301.26,outside_monodentate_ligand_scope,,
646,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",LiOtBu,2.5,DMF,14.07,18413.92,outside_monodentate_ligand_scope,,
647,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",LiOtBu,2.5,DMF,3.85,6409.3,outside_monodentate_ligand_scope,,
648,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,LiOtBu,2.5,DMF,8.39,15371.51,outside_monodentate_ligand_scope,,
656,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",Et3N,2.5,DMF,19.57,43179.6,outside_monodentate_ligand_scope,,
658,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",Et3N,2.5,DMF,12.81,8036.75,outside_monodentate_ligand_scope,,
659,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",Et3N,2.5,DMF,0.93,1501.05,outside_monodentate_ligand_scope,,
660,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,Et3N,2.5,DMF,8.21,12082.53,outside_monodentate_ligand_scope,,
668,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",None,2.5,DMF,20.59,55037.33,outside_monodentate_ligand_scope,,
670,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",None,2.5,DMF,17.15,24790.94,outside_monodentate_ligand_scope,,
671,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",None,2.5,DMF,1.01,1414.11,outside_monodentate_ligand_scope,,
672,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,None,2.5,DMF,8.91,14603.3,outside_monodentate_ligand_scope,,
680,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaOH,2.5,MeOH,54.52,158684.53,outside_monodentate_ligand_scope,,
682,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaOH,2.5,MeOH,55.16,197067.05,outside_monodentate_ligand_scope,,
683,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaOH,2.5,MeOH,0.8,6111.33,outside_monodentate_ligand_scope,,
684,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,NaOH,2.5,MeOH,71.49,203345.6,outside_monodentate_ligand_scope,,
692,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaHCO3,2.5,MeOH,31.27,90389.84,outside_monodentate_ligand_scope,,
694,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaHCO3,2.5,MeOH,27.37,109841.41,outside_monodentate_ligand_scope,,
695,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaHCO3,2.5,MeOH,2.18,3135.72,outside_monodentate_ligand_scope,,
696,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,NaHCO3,2.5,MeOH,51.1,169250.87,outside_monodentate_ligand_scope,,
704,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",CsF,2.5,MeOH,37.65,81413.69,outside_monodentate_ligand_scope,,
706,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",CsF,2.5,MeOH,16.4,67263.48,outside_monodentate_ligand_scope,,
707,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",CsF,2.5,MeOH,1.6,2168.19,outside_monodentate_ligand_scope,,
708,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,CsF,2.5,MeOH,31.93,110209.14,outside_monodentate_ligand_scope,,
716,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",K3PO4,2.5,MeOH,46.4,104225.14,outside_monodentate_ligand_scope,,
718,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",K3PO4,2.5,MeOH,21.61,63738.23,outside_monodentate_ligand_scope,,
719,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",K3PO4,2.5,MeOH,3.03,4300.54,outside_monodentate_ligand_scope,,
720,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,K3PO4,2.5,MeOH,66.53,186750.88,outside_monodentate_ligand_scope,,
728,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",KOH,2.5,MeOH,54.68,141998.16,outside_monodentate_ligand_scope,,
730,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",KOH,2.5,MeOH,34.0,109640.39,outside_monodentate_ligand_scope,,
731,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",KOH,2.5,MeOH,1.02,5762.43,outside_monodentate_ligand_scope,,
732,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,KOH,2.5,MeOH,68.89,194260.24,outside_monodentate_ligand_scope,,
740,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",LiOtBu,2.5,MeOH,48.6,123015.9,outside_monodentate_ligand_scope,,
742,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",LiOtBu,2.5,MeOH,21.41,61993.18,outside_monodentate_ligand_scope,,
743,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",LiOtBu,2.5,MeOH,1.22,8423.72,outside_monodentate_ligand_scope,,
744,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,LiOtBu,2.5,MeOH,71.34,213456.64,outside_monodentate_ligand_scope,,
752,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",Et3N,2.5,MeOH,37.12,102682.95,outside_monodentate_ligand_scope,,
754,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",Et3N,2.5,MeOH,21.11,88774.58,outside_monodentate_ligand_scope,,
755,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",Et3N,2.5,MeOH,0.5,1931.14,outside_monodentate_ligand_scope,,
756,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,Et3N,2.5,MeOH,29.26,95610.73,outside_monodentate_ligand_scope,,
764,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",None,2.5,MeOH,26.26,58202.55,outside_monodentate_ligand_scope,,
766,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",None,2.5,MeOH,15.94,61004.76,outside_monodentate_ligand_scope,,
767,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",None,2.5,MeOH,1.18,1882.56,outside_monodentate_ligand_scope,,
768,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,None,2.5,MeOH,20.82,74330.19,outside_monodentate_ligand_scope,,
776,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaOH,2.5,MeCN,84.95,151941.84,outside_monodentate_ligand_scope,,
778,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaOH,2.5,MeCN,52.4,195898.76,outside_monodentate_ligand_scope,,
779,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaOH,2.5,MeCN,22.78,26346.11,outside_monodentate_ligand_scope,,
780,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,NaOH,2.5,MeCN,63.91,167751.37,outside_monodentate_ligand_scope,,
788,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaHCO3,2.5,MeCN,40.68,137653.81,outside_monodentate_ligand_scope,,
790,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaHCO3,2.5,MeCN,79.61,293687.41,outside_monodentate_ligand_scope,,
791,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaHCO3,2.5,MeCN,0.7,12437.83,outside_monodentate_ligand_scope,,
792,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,NaHCO3,2.5,MeCN,53.11,150304.57,outside_monodentate_ligand_scope,,
800,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",CsF,2.5,MeCN,34.93,123253.18,outside_monodentate_ligand_scope,,
802,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",CsF,2.5,MeCN,72.27,261707.73,outside_monodentate_ligand_scope,,
803,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",CsF,2.5,MeCN,2.96,7711.93,outside_monodentate_ligand_scope,,
804,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,CsF,2.5,MeCN,35.57,114003.13,outside_monodentate_ligand_scope,,
812,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",K3PO4,2.5,MeCN,34.26,132163.61,outside_monodentate_ligand_scope,,
814,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",K3PO4,2.5,MeCN,78.42,210159.1,outside_monodentate_ligand_scope,,
815,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",K3PO4,2.5,MeCN,4.32,8561.9,outside_monodentate_ligand_scope,,
816,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,K3PO4,2.5,MeCN,36.59,122532.81,outside_monodentate_ligand_scope,,
824,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",KOH,2.5,MeCN,62.36,154652.46,outside_monodentate_ligand_scope,,
826,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",KOH,2.5,MeCN,86.92,239388.88,outside_monodentate_ligand_scope,,
827,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",KOH,2.5,MeCN,10.92,21154.91,outside_monodentate_ligand_scope,,
828,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,KOH,2.5,MeCN,55.19,152587.58,outside_monodentate_ligand_scope,,
836,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",LiOtBu,2.5,MeCN,85.41,139709.43,outside_monodentate_ligand_scope,,
838,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",LiOtBu,2.5,MeCN,27.39,92750.84,outside_monodentate_ligand_scope,,
839,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",LiOtBu,2.5,MeCN,16.04,22127.41,outside_monodentate_ligand_scope,,
840,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,LiOtBu,2.5,MeCN,36.7,118319.3,outside_monodentate_ligand_scope,,
848,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",Et3N,2.5,MeCN,41.67,156309.61,outside_monodentate_ligand_scope,,
850,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",Et3N,2.5,MeCN,81.21,255155.75,outside_monodentate_ligand_scope,,
851,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",Et3N,2.5,MeCN,9.06,17980.87,outside_monodentate_ligand_scope,,
852,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,Et3N,2.5,MeCN,61.61,115547.32,outside_monodentate_ligand_scope,,
860,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",None,2.5,MeCN,35.95,148390.96,outside_monodentate_ligand_scope,,
862,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",None,2.5,MeCN,76.65,259912.89,outside_monodentate_ligand_scope,,
863,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",None,2.5,MeCN,7.36,15163.84,outside_monodentate_ligand_scope,,
864,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,None,2.5,MeCN,39.47,103355.59,outside_monodentate_ligand_scope,,
872,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaOH,2.5,THF,51.38,179460.64,outside_monodentate_ligand_scope,,
874,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaOH,2.5,THF,27.47,76094.27,outside_monodentate_ligand_scope,,
875,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaOH,2.5,THF,47.21,57515.34,outside_monodentate_ligand_scope,,
876,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,NaOH,2.5,THF,64.15,166666.04,outside_monodentate_ligand_scope,,
884,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaHCO3,2.5,THF,44.12,157186.02,outside_monodentate_ligand_scope,,
886,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaHCO3,2.5,THF,65.25,201601.62,outside_monodentate_ligand_scope,,
887,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaHCO3,2.5,THF,8.26,25291.42,outside_monodentate_ligand_scope,,
888,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,NaHCO3,2.5,THF,22.87,111368.67,outside_monodentate_ligand_scope,,
896,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",CsF,2.5,THF,40.85,155451.16,outside_monodentate_ligand_scope,,
898,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",CsF,2.5,THF,52.32,176211.72,outside_monodentate_ligand_scope,,
899,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",CsF,2.5,THF,4.37,14148.24,outside_monodentate_ligand_scope,,
900,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,CsF,2.5,THF,14.43,73832.72,outside_monodentate_ligand_scope,,
908,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",K3PO4,2.5,THF,42.66,159691.97,outside_monodentate_ligand_scope,,
910,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",K3PO4,2.5,THF,43.15,144941.31,outside_monodentate_ligand_scope,,
911,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",K3PO4,2.5,THF,5.76,16620.64,outside_monodentate_ligand_scope,,
912,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,None,,K3PO4,2.5,THF,18.76,92650.06,outside_monodentate_ligand_scope,,
920,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",KOH,2.5,THF,47.04,147656.95,outside_monodentate_ligand_scope,,
